,ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,y
335,0x1884,43.0,12,123732.32,10416.026666666668,4,3,11,0.0,18,8.0,13.92,3.0,1
336,0x1885,43.0,2,123732.32,10416.026666666668,4,3,11,0.0,15,8.0,8.92,6.0,1
337,0x188b,36.0,15,17251.38,1654.615,6,3,7,7.0,8,15.0,15.06,6.0,1
338,0x188c,37.0,15,17251.38,1654.615,6,3,7,7.0,5,12.0,15.06,6.0,1
341,0x188f,37.0,12,17251.38,1654.615,6,3,7,7.0,5,15.0,15.06,10.0,1
342,0x1890,37.0,15,17251.38,1654.615,6,3,7,7.0,8,15.0,15.06,6.0,1
343,0x1891,37.0,15,17251.38,1437.615,6,3,7,7.0,3,15.0,15.06,10.0,1
344,0x1896,22.0,5,36822.29,3132.524166666666,8,7,6,4.0,14,19.0,5.79,4.0,1
345,0x1897,22.0,5,36822.29,3132.524166666666,8,7,6,4.0,14,19.0,5.79,4.0,1
346,0x1898,23.0,5,36822.29,3132.524166666666,8,7,6,4.0,14,17.0,5.79,5.0,1
347,0x1899,23.0,5,36822.29,3132.524166666666,8,7,6,4.0,14,19.0,5.79,5.0,2
349,0x189c,23.0,5,36822.29,3132.524166666666,8,7,6,4.0,14,20.0,5.79,5.0,2
350,0x189d,23.0,5,36822.29,3132.524166666666,8,7,6,4.0,15,19.0,5.79,5.0,2
351,0x18a2,25.0,3,80108.31,6866.6925,5,3,17,0.0,25,19.0,21.22,1.0,1
352,0x18a4,25.0,3,80108.31,6866.6925,5,3,17,0.0,25,16.0,14.22,1.0,1
353,0x18a5,25.0,12,80108.31,6866.6925,5,3,17,0.0,20,21.0,14.22,1.0,1
354,0x18a6,25.0,3,80108.31,6866.6925,5,3,17,0.0,25,19.0,14.22,1.0,1
356,0x18a8,25.0,3,80108.31,6675.6925,5,3,17,0.0,25,19.0,14.22,4.0,1
357,0x18a9,25.0,3,80108.31,6866.6925,5,3,17,0.0,25,19.0,14.22,4.0,1
358,0x18ae,20.0,13,69977.6,5978.466666666667,10,7,20,9.0,49,18.0,6.81,11.0,1
359,0x18af,20.0,13,69977.6,5978.466666666667,10,7,20,9.0,49,18.0,6.81,11.0,0
360,0x18b0,20.0,13,69977.6,5978.466666666667,10,7,20,9.0,49,18.0,6.81,11.0,1
361,0x18b1,20.0,12,69977.6,5831.466666666667,10,7,20,9.0,49,18.0,6.81,11.0,0
362,0x18b2,20.0,13,69977.6,5978.466666666667,10,7,20,9.0,49,18.0,6.81,11.0,0
364,0x18b4,21.0,13,69977.6,5978.466666666667,10,7,20,9.0,49,19.0,6.81,11.0,1
365,0x18b5,21.0,13,69977.6,5978.466666666667,10,7,20,9.0,49,18.0,6.81,11.0,1
366,0x18ba,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,17.0,15.27,9.0,0
367,0x18bb,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,17.0,15.27,9.0,0
368,0x18bc,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,17.0,15.27,9.0,0
369,0x18bd,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,17.0,15.27,9.0,1
370,0x18be,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,17.0,15.27,9.0,0
371,0x18bf,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,15.0,15.27,9.0,0
372,0x18c0,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,22,17.0,9.41,9.0,0
373,0x18c1,16.0,11,78988.48,6449.373333333332,9,5,29,7.0,27,17.0,10.27,9.0,0
374,0x18d2,21.0,10,19981.6,1459.1333333333332,10,8,20,7.0,54,14.0,23.58,12.0,1
375,0x18d3,21.0,10,19981.6,1459.1333333333332,10,8,20,7.0,54,21.0,23.58,12.0,0
377,0x18d6,22.0,10,19981.6,1459.1333333333332,10,8,20,7.0,54,21.0,23.58,12.0,0
379,0x18d8,22.0,10,19981.6,1459.1333333333332,10,8,20,7.0,54,23.0,23.58,12.0,0
380,0x18d9,22.0,12,19981.6,1459.1333333333332,10,8,20,7.0,54,21.0,23.58,12.0,0
381,0x18de,18.0,12,73737.36,5936.78,7,3,18,4.0,20,14.0,13.92,2.0,1
382,0x18df,19.0,7,73737.36,5936.78,7,3,18,4.0,20,20.0,14.92,2.0,1
383,0x18e0,19.0,7,73737.36,5936.78,7,3,18,4.0,20,17.0,19.92,2.0,1
385,0x18e2,19.0,7,73737.36,5936.78,7,3,18,4.0,15,20.0,13.92,2.0,1
386,0x18e3,19.0,12,73737.36,5936.78,7,3,18,4.0,20,20.0,13.92,2.0,1
387,0x18e4,19.0,7,73737.36,5936.78,7,3,18,4.0,20,20.0,13.92,2.0,1
390,0x18eb,33.0,11,88362.46,7255.538333333334,5,2,8,3.0,15,10.0,9.01,4.0,2
391,0x18ec,33.0,11,88362.46,7363.538333333334,5,2,8,3.0,17,8.0,11.01,4.0,1
392,0x18ed,34.0,11,88362.46,7255.538333333334,5,2,8,3.0,15,8.0,11.01,4.0,2
393,0x18ee,34.0,12,88362.46,7363.538333333334,5,2,8,3.0,15,8.0,11.01,6.0,2
394,0x18ef,34.0,11,88362.46,7255.538333333334,5,2,8,3.0,15,6.0,11.01,6.0,2
395,0x18f0,34.0,12,88362.46,7255.538333333334,5,2,8,3.0,15,14.0,11.01,6.0,2
397,0x18f7,45.0,5,118248.6,10115.05,5,1,4,0.0,13,10.0,3.69,4.0,1
399,0x18f9,45.0,5,118248.6,10115.05,5,1,4,0.0,13,7.0,3.69,4.0,2
401,0x18fb,45.0,12,118248.6,10115.05,5,1,4,0.0,13,10.0,3.69,8.0,2
402,0x18fc,45.0,5,118248.6,10115.05,5,1,4,0.0,13,14.0,4.69,8.0,2
403,0x18fd,45.0,5,118248.6,10115.05,5,1,4,0.0,18,13.0,3.69,8.0,2
404,0x1902,26.0,13,60162.1,5197.508333333333,5,7,5,7.0,18,10.0,14.79,7.0,1
406,0x1905,26.0,13,60162.1,5013.508333333333,5,7,5,7.0,18,12.0,14.79,9.0,1
407,0x1906,26.0,13,60162.1,5197.508333333333,5,7,5,7.0,17,10.0,14.79,9.0,1
408,0x1907,26.0,13,60162.1,5197.508333333333,5,7,5,7.0,18,11.0,14.79,9.0,1
409,0x1908,26.0,13,60162.1,5197.508333333333,5,7,5,7.0,18,13.0,14.79,9.0,1
410,0x1909,26.0,12,60162.1,5197.508333333333,5,7,5,7.0,18,10.0,12.79,9.0,1
412,0x1910,17.0,11,75273.24,6552.77,8,6,32,5.0,50,10.0,12.8,6.0,1
413,0x1911,18.0,11,75273.24,6552.77,8,6,32,5.0,50,10.0,12.8,6.0,0
414,0x1912,18.0,11,75273.24,6424.022011446845,8,6,32,5.0,50,9.0,12.8,8.0,1
415,0x1913,18.0,11,75273.24,6272.77,8,6,32,5.0,50,9.0,12.8,8.0,0
416,0x1914,18.0,11,75273.24,6424.022011446845,8,6,32,5.0,50,10.0,17.8,8.0,0
417,0x1915,18.0,11,75273.24,6272.77,8,6,32,5.0,50,11.0,12.8,8.0,1
418,0x191a,18.0,10,54820.89,4295.4075,8,7,28,6.0,36,20.0,18.42,8.0,1
419,0x191b,18.0,10,54820.89,4568.4075,8,7,28,6.0,41,15.0,18.42,8.0,1
420,0x191c,18.0,10,54820.89,4295.4075,8,7,28,6.0,41,17.0,18.42,8.0,1
421,0x191d,18.0,12,54820.89,4295.4075,8,7,28,6.0,41,15.0,18.42,8.0,1
422,0x191e,18.0,10,54820.89,4295.4075,8,7,28,6.0,43,17.0,18.42,11.0,1
423,0x191f,18.0,10,54820.89,4295.4075,8,7,28,6.0,41,17.0,18.42,11.0,1
425,0x1921,18.0,10,54820.89,4295.4075,8,7,28,6.0,41,17.0,18.42,11.0,1
426,0x1932,30.0,1,30390.44,2721.5366666666664,5,6,5,4.0,19,20.0,8.36,6.0,1
427,0x1933,30.0,1,30390.44,2532.5366666666664,5,6,5,4.0,19,23.0,8.36,4.0,1
428,0x1934,30.0,1,30390.44,2721.5366666666664,5,6,5,4.0,19,18.0,8.36,4.0,1
429,0x1935,30.0,1,30390.44,2721.5366666666664,5,6,5,4.0,19,17.0,8.36,4.0,1
430,0x1936,30.0,1,30390.44,2721.5366666666664,5,6,5,4.0,15,18.0,8.36,4.0,1
431,0x1937,30.0,1,30390.44,2721.5366666666664,5,6,5,4.0,16,20.0,8.36,4.0,1
432,0x1938,30.0,1,30390.44,2532.5366666666664,5,6,5,4.0,19,21.0,13.36,4.0,1
433,0x1939,30.0,1,30390.44,2721.5366666666664,5,6,5,4.0,19,20.0,8.36,4.0,1
434,0x193e,42.0,3,45207.54,3507.295,8,8,24,6.0,21,20.0,9.78,9.0,0
435,0x193f,42.0,3,45207.54,3507.295,8,8,24,6.0,24,22.0,9.78,9.0,0
436,0x1940,42.0,3,45207.54,3767.295,8,8,24,6.0,26,21.0,4.779999999999999,9.0,0
437,0x1941,42.0,12,45207.54,3507.295,8,8,24,6.0,21,20.0,9.78,9.0,0
440,0x1944,43.0,3,45207.54,3767.295,8,8,24,6.0,22,20.0,9.78,9.0,0
442,0x194c,18.0,13,144546.72,11809.56,0,3,7,2.0,15,8.0,12.08,1.0,1
443,0x194d,18.0,13,144546.72,11809.56,0,3,7,2.0,15,14.0,6.08,1.0,1
444,0x194f,18.0,13,144546.72,10653.043107889978,0,3,7,2.0,15,7.0,6.08,1.0,2
447,0x1956,38.0,4,30346.35,2651.8625,5,4,14,7.0,27,9.0,18.8,5.0,1
448,0x1957,39.0,4,30346.35,2651.8625,5,4,14,7.0,29,9.0,18.8,5.0,1
449,0x1959,39.0,12,30346.35,2651.8625,5,4,14,7.0,24,9.0,18.8,5.0,1
450,0x195a,39.0,4,30346.35,2651.8625,5,4,14,7.0,29,9.0,18.8,5.0,1
451,0x195b,39.0,4,30346.35,2651.8625,5,4,14,7.0,27,6.0,18.8,5.0,1
452,0x195c,39.0,4,30346.35,2651.8625,5,4,14,7.0,26,9.0,23.8,5.0,1
453,0x195d,39.0,4,30346.35,2528.8625,5,4,14,7.0,29,6.0,18.8,5.0,1
454,0x1962,46.0,9,18681.465,1584.78875,2,3,9,2.0,6,8.0,3.9,1.0,1
455,0x1964,46.0,9,18681.465,1584.78875,2,3,9,2.0,6,8.0,7.9,3.0,2
456,0x1965,46.0,9,18681.465,1556.78875,2,3,9,2.0,6,14.0,3.9,3.0,1
457,0x1966,47.0,9,18681.465,1556.78875,2,3,9,2.0,6,14.0,3.9,3.0,2
458,0x1967,47.0,9,18681.465,1584.78875,2,3,9,2.0,6,8.0,3.9,3.0,2
460,0x1969,47.0,9,18681.465,1584.78875,2,3,9,2.0,6,6.0,3.9,3.0,2
461,0x197b,35.0,10,72330.98,6300.581666666666,0,3,11,1.0,2,6.0,4.62,1.0,2
462,0x197c,35.0,10,72330.98,6300.581666666666,0,3,11,1.0,1,6.0,9.41,1.0,2
463,0x197d,35.0,10,72330.98,6300.581666666666,0,3,11,1.0,2,6.0,4.62,1.0,2
464,0x197e,35.0,10,72330.98,6300.581666666666,0,3,11,1.0,1,6.0,4.62,1.0,2
465,0x197f,35.0,12,72330.98,6300.581666666666,0,3,11,1.0,5,14.0,4.62,1.0,2
467,0x1981,35.0,10,72330.98,6300.581666666666,0,3,11,1.0,1,6.0,4.62,1.0,2
469,0x1989,16.0,14,43241.49,3603.4575,10,7,30,6.0,33,17.0,7.4700000000000015,10.0,0
470,0x198a,16.0,14,43241.49,3580.4575,10,7,30,6.0,32,17.0,8.47,10.0,0
472,0x198c,16.0,14,43241.49,3282.269196467356,10,7,30,6.0,36,14.0,8.47,10.0,1
473,0x198d,16.0,14,43241.49,3282.269196467356,10,7,30,6.0,36,17.0,8.47,10.0,1
476,0x1995,19.0,12,34106.78,2767.231666666666,8,5,17,0.0,8,10.0,10.06,0.0,1
477,0x1996,19.0,9,34106.78,2767.231666666666,8,5,17,0.0,8,10.0,10.06,0.0,1
478,0x1997,19.0,9,34106.78,2767.231666666666,8,5,17,0.0,8,10.0,7.0600000000000005,0.0,1
479,0x1998,19.0,9,34106.78,2767.231666666666,8,5,17,0.0,11,10.0,10.06,0.0,2
480,0x1999,19.0,9,34106.78,2842.2316666666666,8,5,17,0.0,8,10.0,10.06,0.0,2
481,0x199e,24.0,14,129067.59,10795.6325,1,3,1,4.0,9,5.0,1.54,0.0,2
482,0x19a0,24.0,14,129067.59,10795.6325,1,3,1,4.0,9,5.0,4.54,0.0,2
483,0x19a1,25.0,14,129067.59,10795.6325,1,3,1,4.0,9,5.0,4.54,0.0,2
485,0x19a4,25.0,14,129067.59,10795.6325,1,3,1,4.0,9,5.0,4.54,0.0,2
486,0x19a5,25.0,14,129067.59,10795.6325,1,3,1,4.0,7,5.0,4.54,0.0,2
488,0x19ab,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,10,14.0,5.62,0.0,1
489,0x19ac,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,11,20.0,5.62,0.0,1
490,0x19ad,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,10,18.0,12.62,0.0,0
491,0x19ae,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,10,20.0,5.62,0.0,0
492,0x19af,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,7,20.0,5.62,0.0,1
493,0x19b0,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,10,21.0,5.62,2.0,1
494,0x19b1,34.0,1,17001.34,1214.7783333333334,6,5,5,1.0,5,20.0,5.62,2.0,1
495,0x19b6,21.0,0,44719.17,3969.5975,6,6,29,7.0,41,19.0,23.21,11.0,0
496,0x19b8,21.0,0,44719.17,3969.5975,6,6,29,7.0,47,21.0,23.21,11.0,0
497,0x19b9,21.0,0,44719.17,3969.5975,6,6,29,7.0,47,20.0,23.21,11.0,0
498,0x19ba,21.0,0,44719.17,3969.5975,6,6,29,7.0,44,19.0,23.21,11.0,0
501,0x19bd,21.0,0,44719.17,3969.5975,6,6,29,7.0,46,19.0,23.21,14.0,0
504,0x19c4,47.0,0,17787.34,1242.2783333333334,8,4,16,2.0,2,15.0,5.65,0.0,1
505,0x19c6,47.0,0,17787.34,1242.2783333333334,8,4,16,2.0,5,16.0,5.65,0.0,1
506,0x19c7,47.0,0,17787.34,1242.2783333333334,8,4,16,2.0,7,16.0,5.65,0.0,1
507,0x19c8,47.0,12,17787.34,1242.2783333333334,8,4,16,2.0,5,17.0,5.65,6.0,1
508,0x19c9,48.0,0,17787.34,1482.2783333333334,8,4,16,2.0,5,15.0,5.65,0.0,1
509,0x19d0,41.0,14,103353.06,8527.755,3,3,6,1.0,4,7.0,3.11,2.0,1
511,0x19d2,42.0,14,103353.06,8527.755,3,3,6,1.0,4,9.0,3.11,2.0,2
513,0x19d5,42.0,14,103353.06,8527.755,3,3,6,1.0,4,12.0,3.11,2.0,2
514,0x19da,38.0,6,31021.24,2756.103333333333,7,7,11,4.0,16,21.0,18.21,4.0,1
515,0x19dc,38.0,6,31021.24,2756.103333333333,7,7,11,4.0,21,20.0,11.21,7.0,1
516,0x19dd,38.0,6,31021.24,2585.103333333333,7,7,11,4.0,17,14.0,9.21,7.0,1
517,0x19de,38.0,6,31021.24,2756.103333333333,7,7,11,4.0,16,20.0,5.210000000000001,7.0,1
518,0x19df,38.0,6,31021.24,2756.103333333333,7,7,11,4.0,20,20.0,11.21,7.0,1
519,0x19e0,38.0,6,31021.24,2756.103333333333,7,7,11,4.0,16,20.0,11.21,7.0,1
520,0x19e1,38.0,6,31021.24,2756.103333333333,7,7,11,4.0,16,21.0,15.21,7.0,1
521,0x19e6,36.0,6,134978.24,11059.186666666665,8,5,15,2.0,9,16.0,9.89,3.0,1
522,0x19e7,36.0,6,134978.24,11059.186666666665,8,5,15,2.0,12,16.0,9.89,3.0,1
523,0x19e8,36.0,6,134978.24,10541.520749550598,8,5,15,2.0,9,14.0,9.89,3.0,1
524,0x19e9,36.0,6,134978.24,11248.186666666666,8,5,15,2.0,9,17.0,9.89,3.0,2
526,0x19eb,36.0,6,134978.24,10541.520749550598,8,5,15,2.0,9,16.0,9.89,5.0,2
527,0x19ec,37.0,6,134978.24,10541.520749550598,8,5,15,2.0,9,16.0,6.8900000000000015,5.0,2
528,0x19ed,37.0,6,134978.24,10541.520749550598,8,5,15,2.0,9,15.0,16.89,5.0,2
529,0x19f2,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,18.0,18.53,4.0,1
530,0x19f3,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,14.0,9.41,4.0,1
531,0x19f4,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,18.0,18.53,4.0,1
532,0x19f5,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,18.0,18.53,4.0,2
533,0x19f6,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,20.0,18.53,4.0,1
534,0x19f7,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,18.0,18.53,4.0,1
535,0x19f8,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,18.0,16.53,4.0,1
536,0x19f9,28.0,15,39800.12,3047.6766666666667,7,5,12,3.0,17,20.0,11.53,4.0,1
537,0x1a0a,21.0,1,66105.4,5653.783333333333,6,8,31,5.0,26,22.0,5.52,9.0,1
539,0x1a0c,21.0,1,66105.4,5653.783333333333,6,8,31,5.0,26,14.0,-1.4800000000000004,9.0,0
541,0x1a0e,21.0,1,66105.4,5653.783333333333,6,8,31,5.0,23,22.0,5.52,9.0,0
542,0x1a0f,21.0,12,66105.4,5508.783333333333,6,8,31,5.0,26,19.0,0.5199999999999996,9.0,1
543,0x1a10,22.0,12,66105.4,5653.783333333333,6,8,31,5.0,26,22.0,10.52,12.0,0
544,0x1a11,22.0,1,66105.4,5653.783333333333,6,8,31,5.0,26,22.0,5.52,12.0,0
545,0x1a16,28.0,9,15398.95,1548.2458333333334,1,7,5,4.0,1,2.0,11.41,3.0,1
546,0x1a17,28.0,9,15398.95,1548.2458333333334,1,7,5,4.0,1,0.0,8.41,3.0,1
547,0x1a18,28.0,9,15398.95,1283.2458333333334,1,7,5,4.0,1,-1.0,8.41,3.0,1
551,0x1a1d,28.0,9,15398.95,1548.2458333333334,1,7,5,4.0,1,1.0,8.41,8.0,1
552,0x1a22,18.0,2,27070.07,2518.839166666666,7,3,11,4.0,12,15.0,5.68,1.0,1
553,0x1a23,18.0,2,27070.07,2518.839166666666,7,3,11,4.0,12,15.0,5.68,6.0,1
554,0x1a25,18.0,2,27070.07,2518.839166666666,7,3,11,4.0,12,18.0,5.68,6.0,1
556,0x1a27,18.0,2,27070.07,2255.839166666666,7,3,11,4.0,9,15.0,5.68,6.0,1
557,0x1a28,18.0,2,27070.07,2518.839166666666,7,3,11,4.0,7,13.0,5.68,6.0,1
558,0x1a29,18.0,2,27070.07,2518.839166666666,7,3,11,4.0,11,15.0,5.68,6.0,1
559,0x1a2f,53.0,4,17992.775,1499.3979166666668,3,5,6,0.0,11,15.0,8.61,2.0,0
560,0x1a31,53.0,4,17992.775,1769.3979166666668,3,5,6,0.0,8,12.0,4.609999999999999,2.0,0
561,0x1a32,53.0,4,17992.775,1769.3979166666668,3,5,6,0.0,8,10.0,8.61,3.0,1
562,0x1a33,53.0,4,17992.775,1769.3979166666668,3,5,6,0.0,5,10.0,8.61,3.0,0
563,0x1a34,53.0,4,17992.775,1769.3979166666668,3,5,6,0.0,6,14.0,8.61,3.0,0
564,0x1a3b,55.0,12,139354.48,10872.26505763546,3,3,18,0.0,10,16.0,4.94,3.0,1
565,0x1a3c,55.0,11,139354.48,10872.26505763546,3,3,18,0.0,15,16.0,4.94,3.0,1
566,0x1a3d,55.0,12,139354.48,10872.26505763546,3,3,18,0.0,15,16.0,4.94,3.0,2
567,0x1a3e,55.0,11,139354.48,10872.26505763546,3,3,18,0.0,15,18.0,9.41,3.0,2
569,0x1a40,56.0,11,139354.48,10872.26505763546,3,3,18,0.0,15,16.0,4.94,3.0,1
570,0x1a41,56.0,11,139354.48,10872.26505763546,3,3,18,0.0,15,16.0,4.94,4.0,1
571,0x1a46,22.0,14,18305.25,1525.4375,2,1,4,0.0,14,11.0,5.27,2.0,2
572,0x1a47,22.0,12,18305.25,1525.4375,2,1,4,0.0,14,14.0,5.27,2.0,2
573,0x1a48,22.0,14,18305.25,1557.4375,2,1,4,0.0,11,12.0,5.27,2.0,2
574,0x1a49,22.0,14,18305.25,1525.4375,2,1,4,0.0,14,14.0,5.27,3.0,2
575,0x1a4a,22.0,14,18305.25,1557.4375,2,1,4,0.0,14,8.0,5.27,3.0,2
576,0x1a4b,22.0,12,18305.25,1557.4375,2,1,4,0.0,14,10.0,6.27,3.0,2
577,0x1a4c,22.0,14,18305.25,1557.4375,2,1,4,0.0,14,9.0,5.27,3.0,2
578,0x1a52,25.0,6,27865.26,2322.105,4,3,6,1.0,22,18.0,19.05,5.0,1
579,0x1a53,25.0,6,27865.26,2606.105,4,3,6,1.0,27,18.0,19.05,5.0,1
580,0x1a54,25.0,6,27865.26,2322.105,4,3,6,1.0,22,18.0,19.05,5.0,1
581,0x1a55,25.0,6,27865.26,2606.105,4,3,6,1.0,22,19.0,19.05,5.0,1
582,0x1a56,25.0,6,27865.26,2606.105,4,3,6,1.0,22,18.0,12.05,5.0,1
584,0x1a58,26.0,6,27865.26,2606.105,4,3,6,1.0,22,16.0,19.05,5.0,0
585,0x1a59,26.0,6,27865.26,2606.105,4,3,6,1.0,22,18.0,19.05,5.0,0
586,0x1a5e,36.0,1,23404.86,1899.405,6,5,7,0.0,14,17.0,15.82,5.0,1
587,0x1a5f,36.0,1,23404.86,1950.405,6,5,7,0.0,8,20.0,15.82,5.0,1
588,0x1a60,36.0,1,23404.86,1899.405,6,5,7,0.0,12,17.0,15.82,5.0,1
589,0x1a61,36.0,12,23404.86,1899.405,6,5,7,0.0,12,17.0,15.82,5.0,1
590,0x1a62,36.0,1,23404.86,1899.405,6,5,7,0.0,12,17.0,15.82,5.0,1
591,0x1a63,36.0,1,23404.86,1899.405,6,5,7,0.0,12,16.0,15.82,5.0,1
592,0x1a64,36.0,1,23404.86,1899.405,6,5,7,0.0,12,20.0,21.82,5.0,1
593,0x1a65,36.0,1,23404.86,1899.405,6,5,7,0.0,12,17.0,9.41,5.0,1
594,0x1a6a,33.0,11,14205.09,1086.7575,7,10,21,8.0,33,18.0,19.42,12.0,0
595,0x1a6b,33.0,11,14205.09,1086.7575,7,10,21,8.0,33,18.0,19.42,16.0,0
596,0x1a6c,33.0,11,14205.09,1086.7575,7,10,21,8.0,35,19.0,19.42,16.0,0
597,0x1a6d,33.0,12,14205.09,1086.7575,7,10,21,8.0,33,17.0,19.42,16.0,1
598,0x1a6f,33.0,11,14205.09,1086.7575,7,10,21,8.0,33,19.0,19.42,16.0,1
600,0x1a76,28.0,13,62320.56,5068.38,9,9,18,5.0,26,15.0,21.24,10.0,1
602,0x1a78,28.0,13,62320.56,5068.38,9,9,18,5.0,22,17.0,17.24,15.0,1
603,0x1a79,28.0,13,62320.56,5068.38,9,9,18,5.0,23,15.0,17.24,15.0,1
605,0x1a7d,28.0,13,62320.56,5068.38,9,9,18,5.0,23,15.0,17.24,15.0,1
606,0x1a82,25.0,8,43758.34,3454.528333333333,5,6,12,2.0,9,2.0,4.18,1.0,2
608,0x1a86,25.0,8,43758.34,3646.528333333333,5,6,12,2.0,13,0.0,9.41,2.0,2
609,0x1a87,25.0,12,43758.34,3454.528333333333,5,6,12,2.0,13,5.0,4.18,2.0,2
610,0x1a88,25.0,8,43758.34,3454.528333333333,5,6,12,2.0,13,2.0,4.18,2.0,1
612,0x1a8e,20.0,15,144881.68,11877.473333333332,3,4,15,4.0,6,13.0,10.1,2.0,1
613,0x1a90,20.0,15,144881.68,11877.473333333332,3,4,15,4.0,5,13.0,10.1,2.0,1
614,0x1a91,20.0,15,144881.68,11877.473333333332,3,4,15,4.0,5,13.0,13.1,2.0,1
615,0x1a92,20.0,15,144881.68,11877.473333333332,3,4,15,4.0,5,16.0,10.1,2.0,1
617,0x1a94,20.0,15,144881.68,11877.473333333332,3,4,15,4.0,1,13.0,8.1,2.0,1
618,0x1a95,20.0,15,144881.68,11877.473333333332,3,4,15,4.0,3,12.0,10.1,2.0,1
619,0x1a9a,38.0,10,108147.3,8926.275,3,6,6,4.0,14,20.0,7.57,0.0,1
620,0x1a9b,38.0,10,108147.3,8926.275,3,6,6,4.0,13,19.0,7.57,0.0,1
621,0x1a9c,38.0,10,108147.3,8926.275,3,6,6,4.0,14,21.0,7.57,0.0,1
623,0x1a9e,38.0,10,108147.3,9012.275,3,6,6,4.0,14,20.0,9.41,0.0,1
624,0x1a9f,38.0,10,108147.3,8926.275,3,6,6,4.0,14,20.0,7.57,2.0,1
625,0x1aa0,38.0,10,108147.3,8926.275,3,6,6,4.0,13,20.0,3.5700000000000003,2.0,2
626,0x1aa1,38.0,10,108147.3,8926.275,3,6,6,4.0,14,20.0,7.57,2.0,2
627,0x1aa6,27.0,7,17759.1,1533.925,6,8,19,5.0,20,20.0,5.2,10.0,1
628,0x1aa7,27.0,7,17759.1,1479.925,6,8,19,5.0,24,20.0,5.2,10.0,0
630,0x1aa9,27.0,7,17759.1,1533.925,6,8,19,5.0,24,20.0,5.2,10.0,0
631,0x1aaa,27.0,7,17759.1,1533.925,6,8,19,5.0,24,14.0,5.2,10.0,1
632,0x1aab,27.0,7,17759.1,1533.925,6,8,19,5.0,24,14.0,5.2,10.0,0
633,0x1aac,28.0,7,17759.1,1533.925,6,8,19,5.0,24,23.0,10.2,10.0,0
634,0x1aad,28.0,7,17759.1,1533.925,6,8,19,5.0,26,20.0,5.2,10.0,0
637,0x1ab4,37.0,14,85328.73,6858.7275,3,4,11,1.0,7,17.0,1.83,6.0,2
638,0x1ab5,37.0,14,85328.73,6858.7275,3,4,11,1.0,12,17.0,-2.17,2.0,2
639,0x1ab6,37.0,12,85328.73,6858.7275,3,4,11,1.0,12,14.0,1.83,2.0,2
642,0x1abe,26.0,15,134321.44,11064.453333333331,3,5,12,4.0,26,19.0,11.09,3.0,1
643,0x1ac1,27.0,15,134321.44,9997.59251367481,3,5,12,4.0,26,22.0,11.09,3.0,1
644,0x1ac2,27.0,15,134321.44,9997.59251367481,3,5,12,4.0,26,21.0,11.09,3.0,2
645,0x1ac3,27.0,15,134321.44,11193.453333333331,3,5,12,4.0,26,19.0,11.09,3.0,2
646,0x1ac4,27.0,15,134321.44,9997.59251367481,3,5,12,4.0,26,19.0,12.09,3.0,2
648,0x1aca,24.0,7,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,12.0,0
649,0x1acb,24.0,7,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,12.0,0
650,0x1acc,24.0,7,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,12.0,0
651,0x1acd,24.0,7,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,12.0,0
652,0x1ace,24.0,12,61008.0,5084.0,10,5,32,4.0,16,20.0,19.44,12.0,1
653,0x1acf,24.0,7,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,12.0,0
654,0x1ad0,24.0,7,61008.0,5235.0,10,5,32,4.0,14,19.0,15.44,17.0,0
655,0x1ad1,24.0,7,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,17.0,0
656,0x1ad6,19.0,2,28665.76,2582.813333333333,7,3,5,1.0,14,10.0,11.32,0.0,1
657,0x1ad7,19.0,2,28665.76,2582.813333333333,7,3,5,1.0,16,10.0,0.3200000000000003,0.0,1
